-1.0,-1.0,21077.3359375,408.21051025390625,inf,0.0,0.9,0.42908653846153844,0.4296028880866426,0.0,0.0021052631574515236,0.05190631808278867,0.05194793273114489,0.9999999998798077,0.9987980768030291,0.6874999999173678,1.1415187581243835,0.4301069751993688,-0.42806610162056236
-0.9,-1.0,20460.544921875,401.5970764160156,inf,0.0,0.9,0.15865384615384615,0.15865384615384615,0.0,0.0,0.02765636563953272,0.02765636563953272,0.9999999998798077,0.9999999998798077,0.381009615338821,1.6825001540007776,0.13226758422346935,-0.13226758422346935
-0.8,-1.0,19892.626953125,395.4853515625,inf,0.0,0.9,0.11899038461538461,0.11899038461538461,0.0,0.0,0.013221153846153846,0.013221153846153846,0.9999999998798077,0.9999999998798077,0.2860576922733104,1.7620192305574496,0.11899038460108288,-0.11899038460108288
-0.7,-1.0,19378.22265625,389.9244689941406,inf,0.0,0.9,0.11658653846153846,0.11658653846153846,0.0,0.0,0.01295405982905983,0.01295405982905983,0.9999999998798077,0.9999999998798077,0.2884615384268676,1.766826922864564,0.11658653844752566,-0.11658653844752566
-0.6,-1.0,18921.994140625,384.96466064453125,inf,0.0,0.9,0.11778846153846154,0.11778846153846154,0.0,0.0,0.013087606837606838,0.013087606837606838,0.9999999998798077,0.9999999998798077,0.287259615350089,1.764423076711007,0.11778846152430426,-0.11778846152430426
-0.5,-1.0,18528.328125,380.65625,inf,0.0,0.9,0.11778846153846154,0.11778846153846154,0.0,0.0,0.013087606837606838,0.013087606837606838,0.9999999998798077,0.9999999998798077,0.28966346150364625,1.764423076711007,0.11778846152430426,-0.11778846152430426
-0.3999999999999999,-1.0,18201.470703125,377.04736328125,inf,0.0,0.9,0.1141826923076923,0.1141826923076923,0.0,0.0,0.012686965811965812,0.012686965811965812,0.9999999998798077,0.9999999998798077,0.28124999996619593,1.7716346151716786,0.11418269229396842,-0.11418269229396842
-0.29999999999999993,-1.0,17943.548828125,374.1820983886719,inf,0.0,0.9,0.11658653846153846,0.11658653846153846,0.0,0.0,0.01295405982905983,0.01295405982905983,0.9999999998798077,0.9999999998798077,0.2884615384268676,1.766826922864564,0.11658653844752566,-0.11658653844752566
-0.19999999999999996,-1.0,17757.1953125,372.0981140136719,inf,0.0,0.9,0.11778846153846154,0.11778846153846154,0.0,0.0,0.013087606837606838,0.013087606837606838,0.9999999998798077,0.9999999998798077,0.2908653845804248,1.764423076711007,0.11778846152430426,-0.11778846152430426
-0.09999999999999998,-1.0,17644.75,370.8244323730469,inf,0.0,0.9,0.11778846153846154,0.11778846153846154,0.0,0.0,0.013087606837606838,0.013087606837606838,0.9999999998798077,0.9999999998798077,0.287259615350089,1.764423076711007,0.11778846152430426,-0.11778846152430426
